id,lexeme,translation,note,source,license
muenze:3,muenze,жетон для автоматов,,kaikki-ru,CC BY-SA 4.0
muenze:4,muenze,перен. материальная выгода,,kaikki-ru,CC BY-SA 4.0
koerper:1,koerper,"анат. тело, туловище, корпус; организм",,kaikki-ru,CC BY-SA 4.0
koerper:2,koerper,физ. матем. тело,,kaikki-ru,CC BY-SA 4.0
koerper:3,koerper,"живоп. колоритность, сочность",,kaikki-ru,CC BY-SA 4.0
koerper:4,koerper,"то же, что Körperschaft (корпорация)",,kaikki-ru,CC BY-SA 4.0
stueck:1,stueck,кусок; часть,,kaikki-ru,CC BY-SA 4.0
stueck:2,stueck,штука (единица счёта); экземпляр,,kaikki-ru,CC BY-SA 4.0
stueck:3,stueck,муз. пьеса,,kaikki-ru,CC BY-SA 4.0
ruecken:1,ruecken,"спина, хребет",,kaikki-ru,CC BY-SA 4.0
ruecken:2,ruecken,воен. тыл,,kaikki-ru,CC BY-SA 4.0
ruecken:3,ruecken,"спинка (одежды, мебели и т. п.)",,kaikki-ru,CC BY-SA 4.0
ruecken:4,ruecken,"горный хребет, гребень",,kaikki-ru,CC BY-SA 4.0
ruecken:5,ruecken,корешок (книги),,kaikki-ru,CC BY-SA 4.0
ruecken:6,ruecken,тыльная сторона (руки); подъём (стопы),,kaikki-ru,CC BY-SA 4.0
ruecken:7,ruecken,обух (топора); тупая сторона (ножа),,kaikki-ru,CC BY-SA 4.0
fuehrerschein:1,fuehrerschein,"водительское удостоверение, водительские права",,kaikki-ru,CC BY-SA 4.0
flur:1,flur,передняя; прихожая; холл; вестибюль; сени,,kaikki-ru,CC BY-SA 4.0
flur:2,flur,коридор,,kaikki-ru,CC BY-SA 4.0
lohn:1,lohn,"заработная плата, зарплата; жалованье",,kaikki-ru,CC BY-SA 4.0
lohn:2,lohn,"награда, вознаграждение",,kaikki-ru,CC BY-SA 4.0
lohn:3,lohn,перен. возмездие,,kaikki-ru,CC BY-SA 4.0
tankstelle:1,tankstelle,"бензозаправка, бензоколонка",,kaikki-ru,CC BY-SA 4.0
teppich:1,teppich,ковёр,,kaikki-ru,CC BY-SA 4.0
theater:1,theater,"театр (здание, в котором ставятся спектакли)",,kaikki-ru,CC BY-SA 4.0
theater:2,theater,"театральное представление, спектакль",,kaikki-ru,CC BY-SA 4.0
theater:3,theater,"театр (учреждение культуры, организация)",,kaikki-ru,CC BY-SA 4.0
theater:4,theater,театр (коллектив театра),,kaikki-ru,CC BY-SA 4.0
theater:5,theater,"театр, театральное искусство, сцена",,kaikki-ru,CC BY-SA 4.0
theater:6,theater,"перен. разг. неодобр. комедия (притворство), театральность",,kaikki-ru,CC BY-SA 4.0
theater:7,theater,"перен. разг. сцена, скандал, представление, шум",,kaikki-ru,CC BY-SA 4.0
universitaet:1,universitaet,университет,,kaikki-ru,CC BY-SA 4.0
universitaet:2,universitaet,собир. университет (преподаватели и студенты),,kaikki-ru,CC BY-SA 4.0
universitaet:3,universitaet,университет (о здании учебного заведения),,kaikki-ru,CC BY-SA 4.0
duschen:1,duschen,sich ~ принимать душ,,kaikki-ru,CC BY-SA 4.0
duschen:2,duschen,поставить под душ,,kaikki-ru,CC BY-SA 4.0
duschen:3,duschen,"перен. охладить (чей-л.) пыл, вылить (кому-л.) ушат холодной воды на голову",,kaikki-ru,CC BY-SA 4.0
putzen:1,putzen,"чистить, очищать",,kaikki-ru,CC BY-SA 4.0
setzen:1,setzen,"сажать (посадить); ставить; устанавливать; класть, помещать",,kaikki-ru,CC BY-SA 4.0
setzen:2,setzen,сажать (растения),,kaikki-ru,CC BY-SA 4.0
setzen:3,setzen,делать ставку (в игре),,kaikki-ru,CC BY-SA 4.0
setzen:4,setzen,полигр. набирать,,kaikki-ru,CC BY-SA 4.0
setzen:5,setzen,класть на музыку (текст),,kaikki-ru,CC BY-SA 4.0
setzen:6,setzen,"приносить детёнышей, котиться (о зайцах и т. п.)",,kaikki-ru,CC BY-SA 4.0
setzen:7,setzen,"неперех. перескакивать, перепрыгивать (через что-либо); преодолевать (что-либо)",,kaikki-ru,CC BY-SA 4.0
setzen:8,setzen,садиться,,kaikki-ru,CC BY-SA 4.0
setzen:9,setzen,"оседать, отстаиваться, опадать, спадать",,kaikki-ru,CC BY-SA 4.0
abbiegen:1,abbiegen,"отгибать, разгибать гнуть, изгибать, искривлять, деформировать протяженный объект, придавая ему дугообразную форму или излом",,kaikki-ru,CC BY-SA 4.0
abbiegen:2,abbiegen,"поворачивать, сворачивать, менять направление своего движения или течения",,kaikki-ru,CC BY-SA 4.0
abbiegen:3,abbiegen,"перен. разг. отвести, предупредить (что-либо неприятное)",,kaikki-ru,CC BY-SA 4.0
abbiegen:4,abbiegen,форма настоящего времени первого лица множественного числа изъявительного наклонения глагола abbiegen,,kaikki-ru,CC BY-SA 4.0
abbiegen:5,abbiegen,форма настоящего времени третьего лица множественного числа изъявительного наклонения глагола abbiegen,,kaikki-ru,CC BY-SA 4.0
aufwachen:1,aufwachen,"просыпа́ться, пробуждаться",,kaikki-ru,CC BY-SA 4.0
ausziehen:1,ausziehen,съезжать,,kaikki-ru,CC BY-SA 4.0
ausziehen:2,ausziehen,форма настоящего времени первого лица множественного числа изъявительного наклонения глагола ausziehen,,kaikki-ru,CC BY-SA 4.0
ausziehen:3,ausziehen,форма настоящего времени третьего лица множественного числа изъявительного наклонения глагола ausziehen,,kaikki-ru,CC BY-SA 4.0
backen:1,backen,"печь, выпекать (хлеб); запекать (рыбу, мясо); жарить (блины, рыбу); сушить (фрукты)",,kaikki-ru,CC BY-SA 4.0
backen:2,backen,техн. спекать; коксовать (уголь); обжигать (кирпич); цементировать (железо при закалке),,kaikki-ru,CC BY-SA 4.0
husten:1,husten,кашлять,,kaikki-ru,CC BY-SA 4.0
sparen:1,sparen,"экономить, сберегать, копить",,kaikki-ru,CC BY-SA 4.0
sparen:2,sparen,"sich + A + sparen: обходиться без; держать при себе шутку, сарказм и т. п.; не напрягаться, не стараться (зря)",,kaikki-ru,CC BY-SA 4.0
tragen:1,tragen,"носить, нести; переносить; держать",,kaikki-ru,CC BY-SA 4.0
tragen:2,tragen,"носить (одежду, причёску и т. п.)",,kaikki-ru,CC BY-SA 4.0
tragen:3,tragen,"перен. носить в себе, вынашивать",,kaikki-ru,CC BY-SA 4.0
tragen:4,tragen,"иметь, обладать",,kaikki-ru,CC BY-SA 4.0
tragen:5,tragen,"переносить, передавать, распространять",,kaikki-ru,CC BY-SA 4.0
tragen:6,tragen,"приносить, давать (плоды, доход и т. п.)",,kaikki-ru,CC BY-SA 4.0
tragen:7,tragen,"переносить, терпеть, испытывать",,kaikki-ru,CC BY-SA 4.0
waschen:1,waschen,мыть; стирать; обмывать; промывать,,kaikki-ru,CC BY-SA 4.0
waschen:2,waschen,"горн. промывать, обогащать промывкой",,kaikki-ru,CC BY-SA 4.0
waschen:3,waschen,"диал. сплетничать, болтать (о чём-л.)",,kaikki-ru,CC BY-SA 4.0
waschen:4,waschen,"(sich) мыться, умываться",,kaikki-ru,CC BY-SA 4.0
wechseln:1,wechseln,менять; обменивать,,kaikki-ru,CC BY-SA 4.0
wechseln:2,wechseln,обмениваться (чем-л.),,kaikki-ru,CC BY-SA 4.0
wechseln:3,wechseln,"разменивать, менять (деньги)",,kaikki-ru,CC BY-SA 4.0
wechseln:4,wechseln,меняться,,kaikki-ru,CC BY-SA 4.0
wechseln:5,wechseln,"(mit D) чередоваться (с кем-л., с чем-л.); сменяться (чем-л.)",,kaikki-ru,CC BY-SA 4.0
wechseln:6,wechseln,менять местожительство; блуждать; кочевать,,kaikki-ru,CC BY-SA 4.0
wechseln:7,wechseln,кружить (о преследуемой дичи); менять место,,kaikki-ru,CC BY-SA 4.0
ziehen:1,ziehen,"тянуть (за собой), тащить",,kaikki-ru,CC BY-SA 4.0
ziehen:2,ziehen,дёргать,,kaikki-ru,CC BY-SA 4.0
ziehen:3,ziehen,"вытаскивать, вынимать; выдёргивать, вырывать; доставать",,kaikki-ru,CC BY-SA 4.0
ziehen:4,ziehen,натягивать; надевать; нанизывать,,kaikki-ru,CC BY-SA 4.0
ziehen:5,ziehen,"стаскивать, снимать",,kaikki-ru,CC BY-SA 4.0
alltag:1,alltag,"будний день, будни",,kaikki-ru,CC BY-SA 4.0
alltag:2,alltag,"перен. быт, обиход, повседневная жизнь",,kaikki-ru,CC BY-SA 4.0
aufenthalt:1,aufenthalt,пребывание,,kaikki-ru,CC BY-SA 4.0
aufenthalt:2,aufenthalt,остановка,,kaikki-ru,CC BY-SA 4.0
aufenthalt:3,aufenthalt,стоянка,,kaikki-ru,CC BY-SA 4.0
aufenthalt:4,aufenthalt,задержка,,kaikki-ru,CC BY-SA 4.0
aufenthalt:5,aufenthalt,ожидание,,kaikki-ru,CC BY-SA 4.0
kaese:1,kaese,сыр,,kaikki-ru,CC BY-SA 4.0
kaese:2,kaese,творог,,kaikki-ru,CC BY-SA 4.0
kaese:3,kaese,"разг. бессмыслица, вздор, нелепость, чепуха, ерунда",,kaikki-ru,CC BY-SA 4.0
tablette:1,tablette,мед. таблетка,,kaikki-ru,CC BY-SA 4.0
parkplatz:1,parkplatz,"парковка, стоянка (место стоянки автомобилей)",,kaikki-ru,CC BY-SA 4.0
kinderzimmer:1,kinderzimmer,детская комната,,kaikki-ru,CC BY-SA 4.0
ueberweisung:1,ueberweisung,"перевод, перечисление (денег)",,kaikki-ru,CC BY-SA 4.0
ueberweisung:2,ueberweisung,"передача, отсылка, направление (кого-л., чего-л., напр. к врачу, на лечение и т. д.)",,kaikki-ru,CC BY-SA 4.0
ueberweisung:3,ueberweisung,"устар. уличение, изобличение",,kaikki-ru,CC BY-SA 4.0
fahrplan:1,fahrplan,"расписание, график (движения транспорта)",,kaikki-ru,CC BY-SA 4.0
staatsangehoerigkeit:1,staatsangehoerigkeit,"гражданство, подданство",,kaikki-ru,CC BY-SA 4.0
kreuzung:1,kreuzung,"пересечение, скрещение (напр., дорог, путей); перекрёсток; переезд",,kaikki-ru,CC BY-SA 4.0
kreuzung:2,kreuzung,ж.-д. рельсовая крестовина,,kaikki-ru,CC BY-SA 4.0
kreuzung:3,kreuzung,эл.-техн. транспозиция (проводов линии передачи),,kaikki-ru,CC BY-SA 4.0
kreuzung:4,kreuzung,"биол., с.-х. скрещивание, метизация",,kaikki-ru,CC BY-SA 4.0
kreuzung:5,kreuzung,"мед. перекрест (напр., зрительных нервов, нервных волокон в нервной ткани)",,kaikki-ru,CC BY-SA 4.0
anziehen:1,anziehen,"одевать, облачать (кого-л.); надевать (одежду)",,kaikki-ru,CC BY-SA 4.0
anziehen:2,anziehen,притягивать,,kaikki-ru,CC BY-SA 4.0
anziehen:3,anziehen,"привлекать, интересовать; пленять",,kaikki-ru,CC BY-SA 4.0
anziehen:4,anziehen,"высок. приводить, цитировать; ссылаться (на что-либо)",,kaikki-ru,CC BY-SA 4.0
anziehen:5,anziehen,"натягивать, подтягивать; зажимать; подвинчивать",,kaikki-ru,CC BY-SA 4.0
anziehen:6,anziehen,"тянуть, трогать, приводить в движение",,kaikki-ru,CC BY-SA 4.0
anziehen:7,anziehen,"(s) (тж. angezogen kommen) приближаться, надвигаться",,kaikki-ru,CC BY-SA 4.0
anziehen:8,anziehen,"(h) подниматься, расти (б. ч. о ценах); усиливаться, обостряться",,kaikki-ru,CC BY-SA 4.0
anziehen:9,anziehen,"(h) тянуть, трогать с места",,kaikki-ru,CC BY-SA 4.0
anziehen:10,anziehen,(h) начинать действовать; забирать (разг.),,kaikki-ru,CC BY-SA 4.0
anziehen:11,anziehen,(h) схватываться (о цементе),,kaikki-ru,CC BY-SA 4.0
anziehen:12,anziehen,(h) делать первый ход (в шахматах),,kaikki-ru,CC BY-SA 4.0
anziehen:13,anziehen,(h) брать след (о собаке),,kaikki-ru,CC BY-SA 4.0
anziehen:14,anziehen,ускорять темп,,kaikki-ru,CC BY-SA 4.0
anziehen:15,anziehen,sich ~ одеваться,,kaikki-ru,CC BY-SA 4.0
anziehen:16,anziehen,sich ~ подтягиваться,,kaikki-ru,CC BY-SA 4.0
anziehen:17,anziehen,форма настоящего времени первого лица множественного числа изъявительного наклонения глагола anziehen,,kaikki-ru,CC BY-SA 4.0
anziehen:18,anziehen,форма настоящего времени третьего лица множественного числа изъявительного наклонения глагола anziehen,,kaikki-ru,CC BY-SA 4.0
aufraeumen:1,aufraeumen,"убирать, прибирать; делать уборку, наводить порядок; расчищать, производить расчистку",,kaikki-ru,CC BY-SA 4.0
aufraeumen:2,aufraeumen,"(mit D) покончить (с чем-л., с кем-л.), положить конец (чему-л.)",,kaikki-ru,CC BY-SA 4.0
aufraeumen:3,aufraeumen,производить опустошения; свирепствовать,,kaikki-ru,CC BY-SA 4.0
besprechung:1,besprechung,обсуждение; дискуссия,,kaikki-ru,CC BY-SA 4.0
besprechung:2,besprechung,"совещание, конференция",,kaikki-ru,CC BY-SA 4.0
besprechung:3,besprechung,рецензия; рецензирование,,kaikki-ru,CC BY-SA 4.0
besprechung:4,besprechung,"заклинание, заговор",,kaikki-ru,CC BY-SA 4.0
