lexeme,feature,form,source,license
herzlich,superl.indef.gen.pl,keiner herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.dat.sg.m,einem herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.dat.sg.f,einer herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.dat.sg.n,einem herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.dat.pl,herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.dat.pl,keinen herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.akk.sg.m,einen herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.akk.sg.f,eine herzlichste,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.akk.sg.n,ein herzlichstes,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.akk.pl,herzlichsten,kaikki-en,CC BY-SA 4.0
herzlich,superl.indef.akk.pl,keine herzlichsten,kaikki-en,CC BY-SA 4.0
reparieren,praes.3sg,repariert,kaikki-en,CC BY-SA 4.0
reparieren,partizip2,repariert,kaikki-en,CC BY-SA 4.0
reparieren,inf,reparieren,kaikki-en,CC BY-SA 4.0
reparieren,partizip1,reparierend,kaikki-en,CC BY-SA 4.0
reparieren,praes.1sg,repariere,kaikki-en,CC BY-SA 4.0
reparieren,praes.1pl,reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.1sg,repariere,kaikki-en,CC BY-SA 4.0
reparieren,konj1.1pl,reparieren,kaikki-en,CC BY-SA 4.0
reparieren,praes.2sg,reparierst,kaikki-en,CC BY-SA 4.0
reparieren,praes.2pl,repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.2sg,reparierest,kaikki-en,CC BY-SA 4.0
reparieren,konj1.2pl,reparieret,kaikki-en,CC BY-SA 4.0
reparieren,praes.3pl,reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.3sg,repariere,kaikki-en,CC BY-SA 4.0
reparieren,konj1.3pl,reparieren,kaikki-en,CC BY-SA 4.0
reparieren,praet.1sg,reparierte,kaikki-en,CC BY-SA 4.0
reparieren,praet.1pl,reparierten,kaikki-en,CC BY-SA 4.0
reparieren,praet.2sg,repariertest,kaikki-en,CC BY-SA 4.0
reparieren,praet.2pl,repariertet,kaikki-en,CC BY-SA 4.0
reparieren,praet.3sg,reparierte,kaikki-en,CC BY-SA 4.0
reparieren,praet.3pl,reparierten,kaikki-en,CC BY-SA 4.0
reparieren,imp.2sg,reparier,kaikki-en,CC BY-SA 4.0
reparieren,imp.2sg,repariere,kaikki-en,CC BY-SA 4.0
reparieren,imp.2pl,repariert,kaikki-en,CC BY-SA 4.0
reparieren,perf.1sg,habe repariert,kaikki-en,CC BY-SA 4.0
reparieren,perf.1pl,haben repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.perf.1sg,habe repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.perf.1pl,haben repariert,kaikki-en,CC BY-SA 4.0
reparieren,perf.2sg,hast repariert,kaikki-en,CC BY-SA 4.0
reparieren,perf.2pl,habt repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.perf.2sg,habest repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.perf.2pl,habet repariert,kaikki-en,CC BY-SA 4.0
reparieren,perf.3sg,hat repariert,kaikki-en,CC BY-SA 4.0
reparieren,perf.3pl,haben repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.perf.3sg,habe repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj1.perf.3pl,haben repariert,kaikki-en,CC BY-SA 4.0
reparieren,plusq.1sg,hatte repariert,kaikki-en,CC BY-SA 4.0
reparieren,plusq.1pl,hatten repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj2.plusq.1sg,hätte repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj2.plusq.1pl,hätten repariert,kaikki-en,CC BY-SA 4.0
reparieren,plusq.2sg,hattest repariert,kaikki-en,CC BY-SA 4.0
reparieren,plusq.2pl,hattet repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj2.plusq.2sg,hättest repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj2.plusq.2pl,hättet repariert,kaikki-en,CC BY-SA 4.0
reparieren,plusq.3sg,hatte repariert,kaikki-en,CC BY-SA 4.0
reparieren,plusq.3pl,hatten repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj2.plusq.3sg,hätte repariert,kaikki-en,CC BY-SA 4.0
reparieren,konj2.plusq.3pl,hätten repariert,kaikki-en,CC BY-SA 4.0
reparieren,inf.fut1,reparieren werden,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut1.1sg,werde reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut1.1pl,werden reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut1.2sg,werdest reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut1.2pl,werdet reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut1.3sg,werde reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut1.3pl,werden reparieren,kaikki-en,CC BY-SA 4.0
reparieren,fut1.1sg,werde reparieren,kaikki-en,CC BY-SA 4.0
reparieren,fut1.1pl,werden reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj2.fut1.1sg,würde reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj2.fut1.1pl,würden reparieren,kaikki-en,CC BY-SA 4.0
reparieren,fut1.2sg,wirst reparieren,kaikki-en,CC BY-SA 4.0
reparieren,fut1.2pl,werdet reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj2.fut1.2sg,würdest reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj2.fut1.2pl,würdet reparieren,kaikki-en,CC BY-SA 4.0
reparieren,fut1.3sg,wird reparieren,kaikki-en,CC BY-SA 4.0
reparieren,fut1.3pl,werden reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj2.fut1.3sg,würde reparieren,kaikki-en,CC BY-SA 4.0
reparieren,konj2.fut1.3pl,würden reparieren,kaikki-en,CC BY-SA 4.0
reparieren,inf.fut2,repariert haben werden,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut2.1sg,werde repariert haben,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut2.1pl,werden repariert haben,kaikki-en,CC BY-SA 4.0
reparieren,konj1.fut2.2sg,werdest repariert haben,kaikki-en,CC BY-SA 4.0
